%Previsao,VTMP-925,VTMP-850,VTMP-500,TEMP-850,TEMP-500,TEMP-250,PSNM-000,UMES-925,UMES-850,UMES-500,AGPL-925,ZGEO-850,ZGEO-500,ZGEO-250,UVEL-850,UVEL-500,UVEL-250,VVEL-850,VVEL-500,VVEL-250,PREC-000,PREV-000
120,    4.128,    4.272,    3.213,    4.189,    3.190,    2.916,    8.355,    1.732,    1.953,    0.923,    6.343,   59.171,   74.271,   98.181,    5.778,    7.470,   10.791,    5.804,    7.824,   11.620,      NaN,     NaN
120,    4.146,    4.241,    3.306,    4.149,    3.280,    2.845,    8.219,    1.746,    1.979,    0.921,    6.493,   58.164,   72.877,  100.912,    5.858,    7.426,   10.873,    5.798,    7.936,   12.105,      NaN,     NaN
120,    4.321,    4.363,    3.274,    4.270,    3.248,    2.749,    8.182,    1.686,    1.918,    0.934,    6.523,   58.057,   72.711,   99.458,    5.865,    7.397,   10.927,    5.940,    7.980,   12.226,      NaN,     NaN
120,    4.193,    4.116,    3.044,    4.026,    3.022,    2.774,    8.318,    1.687,    1.923,    0.899,    6.315,   59.130,   71.548,   94.476,    5.830,    7.279,   10.475,    5.922,    7.683,   11.611,      NaN,     NaN
120,    4.120,    4.051,    3.002,    3.963,    2.978,    2.853,    8.344,    1.682,    1.895,    0.896,    6.278,   59.641,   72.264,   92.737,    5.897,    7.282,   10.311,    5.798,    7.585,   11.584,      NaN,     NaN
120,    3.856,    3.818,    3.022,    3.732,    2.997,    2.804,    8.215,    1.686,    1.892,    0.892,    6.280,   59.092,   71.385,   91.098,    5.876,    7.311,   10.370,    5.825,    7.579,   11.270,      NaN,     NaN
120,    3.890,    3.836,    3.081,    3.757,    3.056,    2.847,    8.224,    1.714,    1.948,    0.900,    6.367,   59.647,   72.226,   91.556,    5.894,    7.193,   10.086,    5.948,    7.865,   11.312,      NaN,     NaN
120,    3.935,    3.754,    2.911,    3.670,    2.889,    2.775,    7.711,    1.721,    2.002,    0.898,    6.380,   56.007,   69.659,   88.518,    6.025,    7.464,   10.215,    5.603,    7.546,   10.724,      NaN,     NaN
120,    3.817,    3.734,    2.926,    3.646,    2.904,    2.849,    7.655,    1.699,    2.021,    0.919,    6.481,   55.592,   70.736,   91.041,    6.100,    7.724,   10.411,    5.757,    7.589,   10.575,      NaN,     NaN
120,    3.697,    3.715,    2.873,    3.632,    2.853,    2.940,    7.605,    1.725,    2.006,    0.904,    6.418,   55.735,   70.459,   91.593,    6.077,    7.634,   10.482,    5.821,    7.716,   10.821,      NaN,     NaN
120,    3.585,    3.645,    2.936,    3.563,    2.917,    2.914,    7.750,    1.690,    2.008,    0.890,    6.411,   56.817,   70.261,   90.417,    6.210,    7.597,   10.459,    5.583,    7.441,   10.491,      NaN,     NaN
120,    3.752,    3.776,    2.981,    3.685,    2.959,    2.855,    7.943,    1.730,    2.056,    0.894,    6.521,   57.800,   70.359,   92.064,    6.034,    7.414,   10.274,    5.460,    7.622,   10.889,      NaN,     NaN
120,    3.696,    3.816,    3.186,    3.722,    3.160,    2.957,    7.908,    1.699,    2.099,    0.899,    6.673,   58.550,   71.989,   96.299,    5.906,    7.168,   10.245,    5.861,    8.055,   11.445,      NaN,     NaN
120,    3.700,    3.830,    3.221,    3.744,    3.197,    3.151,    7.932,    1.702,    2.108,    0.905,    6.619,   60.110,   75.391,   97.825,    6.138,    7.512,   10.522,    5.863,    8.231,   11.579,      NaN,     NaN
120,    3.724,    3.992,    3.195,    3.907,    3.176,    3.099,    7.855,    1.647,    2.059,    0.905,    6.478,   58.916,   75.343,   96.470,    6.153,    7.520,   10.589,    6.248,    8.691,   11.489,      NaN,     NaN
120,    3.588,    3.822,    2.982,    3.739,    2.969,    3.006,    7.265,    1.645,    2.005,    0.896,    6.307,   54.241,   70.100,   89.215,    5.899,    7.318,    9.980,    5.757,    8.063,   10.406,      NaN,     NaN
120,    3.690,    3.926,    2.978,    3.848,    2.966,    2.968,    7.055,    1.614,    2.040,    0.878,    6.279,   52.598,   70.363,   89.883,    5.687,    7.424,    9.944,    5.848,    8.173,   10.714,      NaN,     NaN
120,    3.694,    3.892,    2.840,    3.818,    2.825,    2.966,    7.275,    1.623,    2.028,    0.878,    6.114,   53.098,   66.669,   84.632,    5.714,    7.203,    9.788,    5.577,    7.472,   10.039,      NaN,     NaN
120,    3.544,    3.689,    2.764,    3.618,    2.748,    2.891,    7.314,    1.570,    1.969,    0.871,    6.049,   54.021,   66.676,   83.926,    5.895,    7.187,    9.721,    5.613,    7.406,    9.959,      NaN,     NaN
120,    3.421,    3.676,    2.776,    3.602,    2.757,    2.900,    7.441,    1.651,    1.982,    0.864,    6.161,   54.738,   67.961,   87.650,    5.505,    6.985,    9.996,    5.460,    7.672,   10.457,      NaN,     NaN
120,    3.382,    3.672,    2.723,    3.604,    2.707,    2.743,    7.597,    1.618,    1.981,    0.863,    6.015,   55.232,   64.077,   82.374,    5.403,    6.566,    9.399,    5.161,    7.331,   10.307,      NaN,     NaN
120,    3.519,    3.866,    2.891,    3.798,    2.874,    2.874,    8.414,    1.690,    2.043,    0.866,    6.231,   61.534,   70.422,   87.584,    6.067,    7.405,   10.179,    5.553,    7.889,   10.787,      NaN,     NaN
120,    3.718,    3.990,    3.068,    3.917,    3.052,    2.862,    9.026,    1.665,    2.030,    0.887,    6.364,   65.972,   75.079,   92.798,    6.042,    7.520,   10.462,    5.936,    8.077,   11.045,      NaN,     NaN
120,    4.017,    4.148,    3.219,    4.068,    3.203,    2.942,    9.303,    1.704,    2.053,    0.904,    6.421,   68.087,   79.124,   97.997,    6.158,    7.679,   10.984,    6.202,    8.296,   11.516,      NaN,     NaN
120,    4.110,    4.122,    3.158,    4.046,    3.146,    2.939,    9.116,    1.706,    2.036,    0.918,    6.257,   66.733,   75.936,   93.440,    6.305,    7.894,   10.850,    6.124,    8.017,   11.336,      NaN,     NaN
120,    4.275,    4.266,    3.144,    4.182,    3.132,    2.944,    9.450,    1.743,    2.067,    0.927,    6.421,   68.419,   75.384,   92.951,    6.222,    7.793,   10.757,    6.134,    8.076,   11.413,      NaN,     NaN
120,    4.469,    4.444,    3.207,    4.351,    3.190,    3.087,   10.198,    1.760,    2.055,    0.937,    6.619,   73.616,   80.329,   96.343,    6.448,    8.027,   10.889,    6.410,    8.356,   11.520,      NaN,     NaN
120,    4.596,    4.496,    3.247,    4.400,    3.232,    3.158,   10.491,    1.786,    2.106,    0.922,    6.640,   74.303,   78.931,   93.869,    6.556,    8.070,   10.488,    6.465,    8.359,   11.540,      NaN,     NaN
120,    4.329,    4.424,    3.226,    4.338,    3.209,    2.987,    9.953,    1.777,    2.132,    0.932,    6.607,   70.303,   73.923,   90.572,    6.433,    7.893,   10.683,    6.206,    8.050,   11.486,      NaN,     NaN
120,    4.256,    4.387,    3.199,    4.305,    3.185,    2.990,    9.736,    1.813,    2.125,    0.922,    6.462,   68.408,   73.701,   90.846,    6.539,    7.979,   10.533,    6.196,    8.067,   11.264,      NaN,     NaN
120,    4.268,    4.418,    3.186,    4.334,    3.172,    3.038,   10.443,    1.784,    2.092,    0.945,    6.539,   72.434,   76.191,   91.692,    6.565,    7.969,   10.592,    6.392,    8.274,   11.176,      NaN,     NaN
120,    4.327,    4.557,    3.298,    4.471,    3.282,    3.131,   10.354,    1.797,    2.086,    0.939,    6.446,   72.356,   80.678,   95.730,    6.557,    8.146,   10.698,    6.327,    8.463,   11.453,      NaN,     NaN
120,    4.282,    4.575,    3.398,    4.494,    3.378,    3.046,   10.635,    1.810,    2.069,    0.937,    6.414,   75.028,   85.317,   99.861,    6.667,    8.327,   10.883,    6.366,    8.633,   11.673,      NaN,     NaN
120,    4.305,    4.582,    3.498,    4.502,    3.478,    3.083,   10.460,    1.815,    2.066,    0.941,    6.334,   74.013,   85.776,  102.159,    6.623,    8.446,   11.454,    6.010,    8.537,   11.892,      NaN,     NaN
120,    4.125,    4.507,    3.565,    4.432,    3.544,    3.069,   10.556,    1.784,    1.997,    0.943,    6.196,   74.459,   86.144,  102.443,    6.504,    8.283,   11.237,    5.983,    8.366,   11.532,      NaN,     NaN
120,    4.258,    4.599,    3.511,    4.522,    3.491,    3.061,   10.472,    1.800,    2.017,    0.933,    6.230,   74.220,   86.822,  103.502,    6.624,    8.444,   11.174,    6.004,    8.309,   11.350,      NaN,     NaN
120,    4.379,    4.698,    3.547,    4.626,    3.529,    3.086,   10.606,    1.858,    2.034,    0.929,    6.250,   75.036,   89.063,  108.107,    6.574,    8.382,   11.500,    6.008,    8.654,   11.930,      NaN,     NaN
120,    4.106,    4.410,    3.386,    4.337,    3.371,    3.077,   10.233,    1.852,    2.019,    0.906,    6.112,   72.844,   85.762,  105.415,    6.575,    8.069,   10.810,    5.842,    8.164,   11.824,      NaN,     NaN
120,    3.950,    4.403,    3.311,    4.338,    3.296,    3.097,   10.277,    1.833,    2.005,    0.919,    6.307,   74.119,   87.611,  106.123,    6.603,    8.312,   10.894,    6.091,    8.494,   12.036,      NaN,     NaN
120,    4.057,    4.458,    3.189,    4.383,    3.174,    3.102,    9.241,    1.850,    2.087,    0.901,    6.379,   67.667,   83.365,   99.591,    6.176,    7.848,   10.103,    5.869,    8.365,   11.493,      NaN,     NaN
120,    4.134,    4.492,    3.217,    4.413,    3.201,    3.093,    8.973,    1.868,    2.142,    0.904,    6.373,   66.192,   84.206,  101.977,    5.882,    7.981,   10.460,    5.760,    8.670,   11.842,      NaN,     NaN
120,    3.847,    4.164,    2.979,    4.087,    2.966,    2.928,    8.069,    1.757,    2.064,    0.904,    6.147,   59.767,   77.841,   95.176,    5.455,    7.475,   10.119,    5.490,    8.328,   11.330,      NaN,     NaN
120,    3.723,    4.014,    2.905,    3.937,    2.890,    2.766,    8.152,    1.718,    2.000,    0.889,    6.082,   59.295,   72.940,   90.210,    5.289,    7.002,    9.888,    5.230,    7.891,   11.051,      NaN,     NaN
120,    3.833,    4.149,    2.968,    4.066,    2.952,    2.751,    8.321,    1.793,    2.024,    0.888,    6.255,   60.826,   76.301,   96.803,    5.529,    7.511,   10.616,    5.434,    8.022,   11.573,      NaN,     NaN
120,    3.809,    4.076,    3.036,    3.994,    3.021,    2.719,    8.565,    1.792,    2.033,    0.894,    6.344,   62.061,   77.188,   97.744,    5.704,    7.443,   10.716,    5.224,    7.778,   11.232,      NaN,     NaN
120,    3.763,    3.966,    3.101,    3.881,    3.087,    2.872,    8.718,    1.760,    2.057,    0.901,    6.426,   62.855,   77.304,   97.567,    5.903,    7.656,   10.757,    5.300,    7.663,   11.337,      NaN,     NaN
120,    3.800,    4.018,    3.138,    3.933,    3.123,    2.942,   10.233,    1.781,    2.072,    0.903,    6.514,   73.269,   81.618,   98.109,    6.121,    7.719,   10.752,    5.500,    7.702,   11.345,      NaN,     NaN
120,    3.856,    4.314,    3.245,    4.228,    3.230,    3.060,   10.626,    1.818,    2.079,    0.907,    6.586,   75.378,   85.024,  100.457,    6.184,    7.978,   10.768,    5.602,    7.770,   11.239,      NaN,     NaN
120,    3.978,    4.469,    3.267,    4.375,    3.249,    3.068,   10.692,    1.793,    2.103,    0.903,    6.632,   75.889,   86.745,  103.158,    6.407,    8.181,   10.927,    5.703,    7.641,   10.972,      NaN,     NaN
120,    4.021,    4.523,    3.337,    4.413,    3.313,    3.072,   10.442,    1.800,    2.114,    0.912,    6.867,   75.633,   89.375,  110.046,    6.631,    8.471,   11.490,    6.156,    8.434,   12.106,      NaN,     NaN
120,    3.992,    4.485,    3.204,    4.374,    3.183,    3.035,   10.889,    1.791,    2.060,    0.896,    6.755,   78.568,   91.164,  109.903,    6.558,    8.547,   11.349,    6.202,    8.519,   11.952,      NaN,     NaN
120,    4.010,    4.400,    3.142,    4.289,    3.120,    3.126,   10.619,    1.811,    2.055,    0.894,    6.745,   77.705,   91.014,  109.597,    6.401,    8.263,   11.417,    6.288,    8.964,   12.485,      NaN,     NaN
