%Previsao,VTMP-925,VTMP-850,VTMP-500,TEMP-850,TEMP-500,TEMP-250,PSNM-000,UMES-925,UMES-850,UMES-500,AGPL-925,ZGEO-850,ZGEO-500,ZGEO-250,UVEL-850,UVEL-500,UVEL-250,VVEL-850,VVEL-500,VVEL-250,PREC-000,PREV-000
144,    4.614,    4.738,    3.604,    4.644,    3.586,    3.377,   12.115,    1.874,    2.164,    0.955,    6.763,   84.634,   92.503,  108.512,    7.061,    9.061,   11.748,    6.771,    9.273,   12.700,      NaN,      NaN
144,    4.619,    4.875,    3.567,    4.784,    3.547,    3.234,   12.144,    1.887,    2.191,    0.963,    6.778,   85.136,   93.671,  109.872,    7.072,    8.947,   11.806,    6.916,    9.669,   13.042,      NaN,      NaN
144,    4.530,    4.703,    3.602,    4.618,    3.584,    3.324,   12.103,    1.924,    2.176,    0.976,    6.692,   84.757,   92.741,  109.015,    7.166,    8.992,   11.894,    6.674,    9.364,   12.890,      NaN,      NaN
144,    4.510,    4.785,    3.758,    4.703,    3.737,    3.409,   13.540,    1.855,    2.119,    0.983,    6.802,   94.481,  101.835,  115.911,    7.391,    9.059,   12.039,    7.339,   10.357,   13.709,      NaN,      NaN
144,    4.601,    4.881,    3.947,    4.796,    3.927,    3.397,   12.364,    1.886,    2.094,    0.972,    6.682,   87.271,  101.333,  118.336,    7.128,    9.461,   12.626,    6.746,   10.083,   13.466,      NaN,      NaN
144,    4.500,    4.801,    4.077,    4.737,    4.057,    3.336,   12.207,    1.898,    2.110,    0.963,    6.572,   86.215,  101.154,  121.176,    7.077,    9.287,   12.576,    6.443,    9.885,   13.463,      NaN,      NaN
144,    4.432,    4.817,    3.897,    4.742,    3.877,    3.346,   11.318,    1.943,    2.111,    0.953,    6.650,   81.903,  100.220,  122.658,    7.265,    9.398,   12.851,    6.532,    9.619,   13.511,      NaN,      NaN
144,    4.280,    4.746,    3.782,    4.673,    3.761,    3.236,   10.855,    1.872,    2.034,    0.954,    6.607,   78.604,   96.857,  120.890,    6.966,    8.966,   12.339,    6.330,    9.465,   13.394,      NaN,      NaN
144,    4.452,    4.958,    3.656,    4.868,    3.638,    3.299,   10.571,    1.942,    2.166,    0.953,    6.771,   78.501,   99.835,  123.962,    6.784,    8.996,   12.157,    6.316,    9.546,   13.620,      NaN,      NaN
144,    4.569,    5.079,    3.658,    4.986,    3.641,    3.255,   11.229,    1.953,    2.190,    0.956,    6.681,   83.511,  104.199,  128.294,    6.722,    9.063,   12.364,    6.636,    9.994,   14.027,      NaN,      NaN
144,    4.392,    4.855,    3.489,    4.761,    3.474,    3.162,   10.638,    1.913,    2.120,    0.921,    6.573,   78.755,   98.061,  121.854,    6.631,    8.550,   11.702,    6.614,    9.745,   13.774,      NaN,      NaN
144,    4.365,    4.866,    3.388,    4.773,    3.367,    3.191,   10.744,    1.947,    2.102,    0.940,    6.777,   80.091,  100.086,  120.577,    6.608,    8.573,   11.745,    6.630,   10.228,   14.151,      NaN,      NaN
144,    4.350,    4.795,    3.258,    4.690,    3.237,    3.136,   10.233,    1.979,    2.144,    0.909,    6.761,   76.398,   94.121,  113.089,    6.373,    8.285,   11.459,    6.412,    9.805,   13.744,      NaN,      NaN
144,    4.421,    4.830,    3.468,    4.722,    3.444,    3.186,   10.511,    1.951,    2.141,    0.902,    6.832,   78.640,   97.262,  117.808,    6.894,    8.846,   12.311,    6.361,    9.692,   13.689,      NaN,      NaN
144,    4.337,    4.646,    3.561,    4.538,    3.538,    3.263,   10.001,    1.853,    2.092,    0.919,    6.624,   74.383,   95.173,  116.964,    6.875,    9.085,   12.409,    6.549,    9.383,   13.474,      NaN,      NaN
144,    4.207,    4.464,    3.545,    4.361,    3.524,    3.185,   10.560,    1.806,    2.082,    0.927,    6.705,   76.639,   92.036,  112.469,    6.880,    8.730,   11.918,    6.265,    8.826,   12.958,      NaN,      NaN
144,    4.293,    4.595,    3.588,    4.481,    3.567,    3.214,   11.500,    1.859,    2.129,    0.938,    6.872,   82.752,   95.350,  116.123,    7.080,    9.168,   12.482,    6.381,    8.711,   12.910,      NaN,      NaN
144,    4.178,    4.482,    3.484,    4.373,    3.466,    3.158,   11.305,    1.824,    2.162,    0.951,    6.930,   80.077,   92.135,  111.975,    6.594,    8.647,   12.080,    6.017,    8.198,   12.024,      NaN,      NaN
144,    4.275,    4.594,    3.383,    4.478,    3.366,    3.267,   11.712,    1.833,    2.183,    0.953,    7.000,   83.200,   95.612,  113.159,    6.700,    8.955,   12.051,    6.252,    8.509,   12.131,      NaN,      NaN
144,    4.157,    4.593,    3.343,    4.487,    3.326,    3.270,   12.588,    1.810,    2.111,    0.935,    6.883,   89.592,  100.740,  116.725,    6.823,    8.860,   11.719,    6.342,    8.600,   11.947,      NaN,      NaN
144,    4.146,    4.758,    3.402,    4.651,    3.382,    3.394,   12.428,    1.836,    2.121,    0.932,    6.895,   89.650,  102.665,  118.143,    6.981,    8.922,   11.893,    6.257,    8.811,   12.287,      NaN,      NaN
144,    4.145,    4.748,    3.519,    4.641,    3.498,    3.333,   11.770,    1.861,    2.155,    0.944,    6.935,   85.644,  100.830,  119.522,    7.043,    9.000,   12.146,    6.275,    9.040,   12.749,      NaN,      NaN
144,    4.247,    4.797,    3.549,    4.686,    3.525,    3.357,   10.685,    1.868,    2.153,    0.937,    7.024,   78.867,   97.016,  118.763,    6.883,    8.740,   12.617,    6.370,    9.530,   13.645,      NaN,      NaN
144,    4.232,    4.686,    3.495,    4.575,    3.472,    3.328,   11.363,    1.868,    2.130,    0.936,    6.996,   83.524,   99.919,  120.695,    7.016,    8.788,   12.690,    6.225,    9.418,   13.251,      NaN,      NaN
144,    4.392,    4.717,    3.452,    4.604,    3.431,    3.362,   11.584,    1.919,    2.121,    0.945,    6.962,   85.698,  101.050,  120.744,    7.542,    9.141,   12.860,    6.507,    9.472,   13.433,      NaN,      NaN
144,    4.240,    4.646,    3.474,    4.538,    3.453,    3.326,   12.047,    1.925,    2.178,    0.940,    6.972,   88.355,  104.397,  123.877,    7.540,    9.246,   12.935,    6.578,    9.425,   13.488,      NaN,      NaN
144,    4.345,    4.853,    3.666,    4.741,    3.646,    3.529,   12.497,    1.902,    2.180,    0.932,    6.990,   93.178,  117.671,  139.604,    7.201,    9.658,   13.032,    6.977,   10.191,   13.929,      NaN,      NaN
144,    4.196,    4.616,    3.513,    4.505,    3.493,    3.472,   12.173,    1.864,    2.176,    0.928,    7.038,   90.356,  113.835,  134.086,    6.929,    9.362,   12.611,    6.857,    9.809,   13.318,      NaN,      NaN
144,    4.242,    4.577,    3.548,    4.474,    3.530,    3.507,   12.086,    1.871,    2.179,    0.891,    6.901,   89.082,  111.874,  132.753,    6.988,    9.222,   12.580,    6.600,    9.817,   13.489,      NaN,      NaN
144,    4.101,    4.431,    3.548,    4.336,    3.527,    3.460,   12.315,    1.809,    2.158,    0.882,    6.708,   90.928,  112.869,  133.999,    7.081,    9.133,   12.485,    6.808,    9.915,   13.954,      NaN,      NaN
144,    3.905,    4.280,    3.322,    4.195,    3.302,    3.341,   11.040,    1.815,    2.139,    0.899,    6.675,   81.204,  101.768,  122.232,    6.754,    8.756,   11.887,    6.337,    9.342,   13.222,      NaN,      NaN
144,    3.862,    4.172,    3.091,    4.088,    3.073,    3.328,   10.793,    1.810,    2.145,    0.899,    6.703,   79.148,   97.795,  114.444,    6.661,    8.603,   11.460,    6.046,    8.872,   12.485,      NaN,      NaN
144,    3.689,    3.960,    2.948,    3.873,    2.931,    3.241,    9.523,    1.819,    2.136,    0.918,    6.568,   69.540,   85.759,  103.983,    6.151,    8.014,   10.953,    5.891,    8.437,   11.862,      NaN,      NaN
144,    3.385,    3.752,    2.908,    3.682,    2.891,    3.121,    9.135,    1.811,    2.103,    0.916,    6.553,   66.991,   83.401,  100.918,    5.941,    7.752,   10.692,    5.673,    7.810,   11.044,      NaN,      NaN
144,    3.864,    4.236,    2.833,    4.149,    2.819,    3.067,    8.923,    1.812,    2.096,    0.899,    6.485,   64.580,   79.206,   96.643,    5.905,    7.699,   10.612,    5.797,    7.754,   10.854,      NaN,      NaN
144,    4.134,    4.510,    2.964,    4.418,    2.948,    3.156,    9.128,    1.823,    2.088,    0.893,    6.565,   66.759,   82.773,  101.566,    6.208,    7.818,   10.653,    6.078,    8.267,   11.503,      NaN,      NaN
144,    4.149,    4.497,    3.003,    4.391,    2.985,    3.192,    9.479,    1.876,    2.178,    0.903,    6.703,   69.242,   83.162,   99.683,    6.200,    7.855,   10.727,    6.019,    8.222,   11.566,      NaN,      NaN
144,    3.841,    4.193,    2.891,    4.102,    2.873,    3.188,    9.113,    1.810,    2.118,    0.877,    6.510,   66.639,   79.072,   95.510,    6.143,    7.478,   10.317,    5.755,    7.838,   10.839,      NaN,      NaN
144,    3.577,    3.943,    2.642,    3.860,    2.624,    3.159,    9.363,    1.802,    2.085,    0.878,    6.372,   68.921,   80.263,   91.922,    6.308,    7.759,   10.071,    5.560,    7.483,    9.836,      NaN,      NaN
144,    3.504,    3.900,    2.635,    3.824,    2.620,    3.286,    9.790,    1.801,    2.083,    0.860,    6.276,   72.035,   81.856,   89.977,    6.385,    8.107,   10.226,    5.601,    7.364,    9.729,      NaN,      NaN
144,    3.658,    3.983,    2.620,    3.909,    2.607,    3.226,    9.120,    1.816,    2.059,    0.835,    6.102,   65.957,   78.336,   88.732,    6.012,    7.885,    9.995,    5.732,    7.383,    9.806,      NaN,      NaN
144,    3.521,    3.927,    2.639,    3.864,    2.628,    3.138,    9.199,    1.744,    1.982,    0.837,    5.914,   65.355,   73.735,   84.800,    5.643,    7.394,    9.594,    5.284,    7.037,    9.603,      NaN,      NaN
144,    3.625,    3.857,    2.593,    3.797,    2.581,    3.125,    8.953,    1.729,    1.981,    0.835,    5.837,   63.287,   70.483,   81.093,    5.512,    7.035,    9.352,    5.246,    7.130,    9.782,      NaN,      NaN
144,    3.759,    4.108,    2.936,    4.035,    2.923,    3.244,   10.830,    1.758,    2.026,    0.841,    5.977,   75.435,   81.104,   92.186,    6.009,    7.508,    9.542,    5.635,    7.909,   10.660,      NaN,      NaN
144,    4.127,    4.393,    3.136,    4.316,    3.121,    3.232,   11.407,    1.786,    1.993,    0.861,    5.955,   78.412,   84.289,   98.383,    6.044,    7.268,    9.347,    6.023,    8.583,   11.512,      NaN,      NaN
144,    4.122,    4.344,    3.200,    4.271,    3.183,    3.088,   11.147,    1.742,    1.952,    0.848,    5.937,   75.222,   80.797,   97.266,    5.914,    7.123,    9.455,    6.169,    8.654,   11.555,      NaN,      NaN
144,    4.303,    4.536,    3.221,    4.454,    3.204,    3.180,   11.949,    1.789,    1.967,    0.867,    6.089,   80.393,   84.801,  103.162,    6.348,    7.509,    9.954,    6.340,    8.750,   11.827,      NaN,      NaN
