%Previsao,VTMP-925,VTMP-850,VTMP-500,TEMP-850,TEMP-500,TEMP-250,PSNM-000,UMES-925,UMES-850,UMES-500,AGPL-925,ZGEO-850,ZGEO-500,ZGEO-250,UVEL-850,UVEL-500,UVEL-250,VVEL-850,VVEL-500,VVEL-250,PREC-000,PREV-000
072,    0.154,    0.233,   -0.387,    0.233,   -0.393,    0.207,   -0.402,   -0.023,    0.013,    0.037,    0.220,   -1.813,   -6.450,   -8.460,    0.121,    0.035,   -0.357,   -0.146,    0.025,   -0.102,      NaN,      NaN
072,    0.107,    0.118,   -0.381,    0.122,   -0.387,    0.253,   -0.373,   -0.022,   -0.005,    0.041,    0.215,   -1.963,   -6.870,   -7.410,    0.282,    0.125,   -0.410,   -0.212,    0.081,   -0.089,      NaN,      NaN
072,    0.142,    0.187,   -0.359,    0.187,   -0.363,    0.214,   -0.509,   -0.008,    0.013,    0.030,    0.196,   -2.700,   -7.199,   -8.171,    0.313,    0.153,   -0.255,   -0.121,    0.022,   -0.081,      NaN,      NaN
072,    0.066,    0.076,   -0.340,    0.082,   -0.346,    0.258,   -0.469,   -0.036,   -0.020,    0.038,    0.145,   -2.772,   -8.048,   -8.778,    0.365,    0.197,   -0.552,   -0.163,    0.062,   -0.178,      NaN,      NaN
072,    0.110,    0.160,   -0.282,    0.162,   -0.287,    0.206,   -0.569,   -0.028,   -0.000,    0.036,    0.159,   -3.428,   -7.666,   -8.033,    0.344,    0.197,   -0.416,   -0.123,   -0.001,   -0.098,      NaN,      NaN
072,    0.115,    0.113,   -0.312,    0.121,   -0.317,    0.249,   -0.602,   -0.026,   -0.032,    0.031,    0.153,   -3.654,   -8.175,   -8.232,    0.316,    0.189,   -0.498,   -0.128,    0.049,   -0.109,      NaN,      NaN
072,    0.162,    0.175,   -0.276,    0.175,   -0.280,    0.311,   -0.678,   -0.006,    0.013,    0.022,    0.166,   -3.889,   -7.736,   -7.443,    0.247,    0.216,   -0.308,   -0.040,   -0.095,   -0.030,      NaN,      NaN
072,    0.086,    0.104,   -0.268,    0.108,   -0.272,    0.317,   -0.680,   -0.051,   -0.007,    0.028,    0.143,   -4.309,   -8.792,   -7.727,    0.255,    0.208,   -0.512,   -0.037,   -0.041,   -0.018,      NaN,      NaN
072,    0.117,    0.163,   -0.193,    0.161,   -0.199,    0.239,   -0.798,   -0.038,    0.022,    0.040,    0.186,   -4.952,   -8.690,   -7.036,    0.362,    0.261,   -0.416,   -0.004,    0.000,    0.036,      NaN,      NaN
072,    0.219,    0.116,   -0.217,    0.119,   -0.223,    0.298,   -0.833,   -0.032,   -0.007,    0.041,    0.216,   -4.901,   -8.646,   -6.349,    0.286,    0.278,   -0.753,    0.007,   -0.006,   -0.161,      NaN,      NaN
072,    0.270,    0.207,   -0.165,    0.203,   -0.172,    0.245,   -0.966,   -0.004,    0.034,    0.042,    0.246,   -5.681,   -8.918,   -6.462,    0.295,    0.101,   -0.612,    0.075,   -0.005,   -0.077,      NaN,      NaN
072,    0.149,    0.130,   -0.246,    0.128,   -0.251,    0.257,   -0.866,   -0.067,    0.023,    0.035,    0.189,   -5.551,   -9.747,   -8.525,    0.165,   -0.044,   -0.669,   -0.025,    0.020,   -0.082,      NaN,      NaN
